,SubjectID,Device,ActivityID,TrialNo,Acc,Gyr
2016,13,Wrist,26,1,"[[-1188 -3983    89]
 [-1186 -3983    94]
 [-1187 -3989    90]
 ...
 [ 3937  -734  -785]
 [ 3936  -737  -785]
 [ 3930  -735  -788]]","[[26 48 46]
 [25 47 44]
 [25 48 45]
 ...
 [51 15 40]
 [60 14 42]
 [67 18 42]]"
2017,10,Neck,26,3,"[[3949 -817  -34]
 [3958 -826  -41]
 [3961 -837  -51]
 ...
 [3937 -669  275]
 [3936 -664  282]
 [3942 -664  286]]","[[-96 170  50]
 [-93 166  53]
 [-92 160  50]
 ...
 [-62  81  12]
 [-63  83  13]
 [-65  84  12]]"
2018,12,Waist,124,1,"[[2215  892  152]
 [2642 1098  440]
 [3067 1368  534]
 ...
 [3250 2184 1108]
 [3434 1212  548]
 [3516 -310 -794]]","[[ 712 -557 -207]
 [ 641 -698 -212]
 [ 573 -825 -217]
 ...
 [4748    1 1077]
 [4805  -53 1022]
 [4749  179  655]]"
2019,9,Wrist,14,10,"[[ 2042 -2364 -2581]
 [ 2047 -2367 -2586]
 [ 2046 -2366 -2592]
 ...
 [ 4773 -1165  -901]
 [ 4768 -1155  -891]
 [ 4767 -1148  -878]]","[[   1   27   23]
 [   2   26   23]
 [   6   23   25]
 ...
 [ 567 -239 -148]
 [ 593 -240 -170]
 [ 616 -238 -197]]"
2020,9,Neck,14,7,"[[ 4068   274 -1014]
 [ 4081   271 -1005]
 [ 4091   271  -986]
 ...
 [ 4648   449    16]
 [ 4620   475    24]
 [ 4581   516    24]]","[[ -89   29  101]
 [ -79   31   96]
 [ -65   28   88]
 ...
 [ 286 -189  -86]
 [ 270 -274  -80]
 [ 261 -344  -71]]"
2021,9,Wrist,10,2,"[[  396  -529 -4093]
 [  649  -783 -4318]
 [  864 -1022 -4492]
 ...
 [ 5026 -9905  -802]
 [ 5349 -9966 -1046]
 [ 5697 -9921 -1107]]","[[-3588 -4997  2188]
 [-3707 -4930  2351]
 [-3807 -4858  2502]
 ...
 [ -504  -690 -1107]
 [ -563  -676 -1449]
 [ -680  -724 -1780]]"
2022,11,Neck,21,6,"[[ 2546 -1952 -3057]
 [ 2509 -1977 -3052]
 [ 2499 -1969 -3046]
 ...
 [ 3630  -642 -1677]
 [ 3649  -667 -1709]
 [ 3699  -707 -1740]]","[[ -20  205 -479]
 [ -32  236 -558]
 [ -42  269 -622]
 ...
 [  53   23 -114]
 [  63   21 -138]
 [  71   29 -171]]"
2023,8,Neck,17,6,"[[  945  3870  -179]
 [  943  3874  -168]
 [  938  3884  -169]
 ...
 [ -416 -3619  1866]
 [ -415 -3617  1862]
 [ -414 -3619  1858]]","[[-74  78  22]
 [-77  76  19]
 [-73  77  17]
 ...
 [-67  86  31]
 [-66  84  32]
 [-69  88  33]]"
2024,1,Neck,29,1,"[[3976  -27 -711]
 [3969  -35 -725]
 [3956  -42 -735]
 ...
 [3737   -2 -718]
 [3719   -1 -725]
 [3702  -10 -724]]","[[ -70   54   23]
 [ -70   57   25]
 [ -77   61   20]
 ...
 [-203   89    3]
 [-195   90    8]
 [-192   89   14]]"
2025,2,Neck,13,8,"[[3686  349 1281]
 [3679  367 1283]
 [3664  380 1268]
 ...
 [3935   94  242]
 [3932   99  240]
 [3932  106  240]]","[[-127   34   16]
 [-130   38   18]
 [-126   47   19]
 ...
 [ -83   86   15]
 [ -83   88   16]
 [ -82   91   13]]"
2026,7,Neck,118,1,"[[3976   46 -465]
 [3975   48 -471]
 [3968   49 -475]
 ...
 [4105 -540 -397]
 [4139 -546 -374]
 [4178 -539 -337]]","[[ -59  113   35]
 [ -61  113   34]
 [ -58  116   34]
 ...
 [-573 -242  -59]
 [-575 -305  -64]
 [-564 -383  -72]]"
2027,13,Wrist,43,2,"[[3850 -851 -868]
 [3856 -848 -871]
 [3862 -847 -873]
 ...
 [3021 1987 -574]
 [3080 2125 -605]
 [3119 2238 -642]]","[[   1   26    7]
 [   4   23    7]
 [   9   21    1]
 ...
 [1317 -516 -158]
 [1177 -375 -136]
 [ 999 -230 -103]]"
2028,8,Waist,18,6,"[[  711 -3829 -1411]
 [  709 -3827 -1414]
 [  712 -3829 -1415]
 ...
 [ 3955   106  1058]
 [ 3951   103  1055]
 [ 3951   106  1055]]","[[ -5  10  20]
 [ -4  10  18]
 [ -5  10  20]
 ...
 [-14   0  16]
 [-15  -1  15]
 [-12  -2  12]]"
2029,3,Wrist,123,2,"[[ 3639  1809   931]
 [ 3594  1804   789]
 [ 3580  1744   821]
 ...
 [ 3129  1500 -2121]
 [ 3154  1474 -2125]
 [ 3176  1484 -2114]]","[[-226 -134  185]
 [-290  -99  137]
 [-345  -91   80]
 ...
 [ -84 -199  131]
 [ -89 -216  135]
 [ -91 -240  135]]"
2030,2,Wrist,1,4,"[[  751 -3080 -2599]
 [  750 -3081 -2599]
 [  751 -3081 -2596]
 ...
 [  847 -3417 -2144]
 [  849 -3412 -2145]
 [  852 -3413 -2147]]","[[18 14 32]
 [19 12 32]
 [21  8 33]
 ...
 [28 14 37]
 [29 12 39]
 [38 13 33]]"
2031,4,Wrist,27,3,"[[-3958  1213  -170]
 [-3943  1208  -173]
 [-3931  1208  -169]
 ...
 [-4363  -179   375]
 [-4407  -187   327]
 [-4446  -175   281]]","[[ 24  36  20]
 [ 19  31  17]
 [ 16  27  16]
 ...
 [ 90 194 -72]
 [ 29 176 -84]
 [-30 160 -94]]"
2032,4,Wrist,13,6,"[[ 1454  3131 -2148]
 [ 1448  3139 -2146]
 [ 1443  3150 -2143]
 ...
 [  162  3476 -2109]
 [  161  3469 -2104]
 [  156  3462 -2102]]","[[ 13 -65  72]
 [ 14 -60  68]
 [ 18 -54  62]
 ...
 [-34   5  60]
 [-34   8  62]
 [-36   5  62]]"
2033,11,Wrist,21,4,"[[4995  475 -967]
 [4914  492 -964]
 [4846  509 -950]
 ...
 [3997  -46 -647]
 [4000  -50 -639]
 [3998  -55 -631]]","[[454   5 524]
 [373 -19 529]
 [286 -55 538]
 ...
 [ 38  33  23]
 [ 46  31  21]
 [ 52  30  21]]"
2034,9,Neck,13,5,"[[ 3857  1122 -1508]
 [ 3823   983 -1484]
 [ 3784   828 -1439]
 ...
 [ 2810   963 -4618]
 [ 2784   914 -4581]
 [ 2791   882 -4518]]","[[ 223  193  -44]
 [ 331  246  -76]
 [ 431  299 -115]
 ...
 [-244  682  276]
 [-330  669  295]
 [-393  668  304]]"
2035,5,Neck,23,2,"[[ 2587   328 -4923]
 [ 2628   213 -4753]
 [ 2608    95 -4528]
 ...
 [ 1763   385 -4320]
 [ 1755   326 -4381]
 [ 1747   243 -4435]]","[[-423  502  427]
 [-438  468  401]
 [-494  394  369]
 ...
 [ 546 -799 -727]
 [ 521 -751 -668]
 [ 498 -690 -619]]"
2036,15,Wrist,39,2,"[[ 3900  -664  -178]
 [ 3913  -660  -185]
 [ 3927  -657  -191]
 ...
 [ 3841  -796 -1019]
 [ 3842  -789 -1022]
 [ 3836  -776 -1025]]","[[-162   45   71]
 [-175   41   73]
 [-184   35   81]
 ...
 [ 199   15  -89]
 [ 204   13  -88]
 [ 208   15  -91]]"
2037,1,Neck,15,1,"[[4070  303  -36]
 [4052  294  -85]
 [4031  291 -134]
 ...
 [4011  119  -82]
 [4004  118  -95]
 [3997  113 -103]]","[[-29  29   3]
 [-18  24   3]
 [-13  24   6]
 ...
 [-69  59  22]
 [-68  57  25]
 [-69  59  26]]"
2038,14,Waist,14,4,"[[3887 -555 1158]
 [3887 -560 1160]
 [3893 -556 1167]
 ...
 [4015 -630  572]
 [4020 -629  569]
 [4019 -629  565]]","[[ 11  11   3]
 [  8  12   4]
 [  2   9   7]
 ...
 [-18  56  -3]
 [-18  56  -2]
 [-15  55   2]]"
2039,1,Neck,21,4,"[[3285 -244  455]
 [3239 -233  413]
 [3215 -237  372]
 ...
 [3940 -531  451]
 [3941 -522  444]
 [3942 -520  434]]","[[-118  123  -76]
 [-126  119  -66]
 [-138  116  -66]
 ...
 [ -37  113   56]
 [ -29  114   53]
 [ -22  116   54]]"
2040,5,Wrist,128,2,"[[-1166  3929    96]
 [-1167  3927    96]
 [-1166  3927    94]
 ...
 [ 5655  2467  -205]
 [ 5425  2375  -366]
 [ 5177  2298  -533]]","[[  -27   -14    26]
 [  -28   -14    28]
 [  -29   -12    29]
 ...
 [-1080 -1155  -117]
 [-1068 -1165   -44]
 [-1060 -1193    28]]"
2041,15,Neck,127,2,"[[  -20   805  3839]
 [  -20   805  3842]
 [  -22   808  3841]
 ...
 [ -472   909 -4214]
 [ -469   905 -4223]
 [ -470   899 -4203]]","[[-82  82  27]
 [-82  88  28]
 [-82  92  25]
 ...
 [-72  89  25]
 [-67  89  24]
 [-65  94  26]]"
2042,3,Waist,23,1,"[[3098 1934  646]
 [3028 1509  360]
 [2941 1093   48]
 ...
 [3647 -488 1237]
 [3725 -346 1319]
 [3793 -193 1382]]","[[1554 -597  120]
 [1698 -433   32]
 [1794 -256  -50]
 ...
 [-405  315  677]
 [-387  344  637]
 [-332  378  578]]"
2043,9,Wrist,14,12,"[[4163    7 -846]
 [4181   18 -866]
 [4190   29 -888]
 ...
 [3774 -564 -965]
 [3760 -571 -958]
 [3754 -582 -947]]","[[  46  161  341]
 [  38  164  349]
 [  26  165  357]
 ...
 [-711  174   42]
 [-774  175   44]
 [-829  180   46]]"
2044,3,Neck,13,4,"[[3987 -178 -417]
 [3986 -174 -416]
 [3987 -170 -414]
 ...
 [3972  185 -684]
 [3968  188 -691]
 [3965  191 -695]]","[[-120   86   19]
 [-116   83   22]
 [-114   82   20]
 ...
 [ -80   62    0]
 [ -82   64    3]
 [ -82   67    2]]"
2045,14,Neck,107,1,"[[4036 1970 -175]
 [4041 1952 -159]
 [4027 1921 -166]
 ...
 [-520  -39 3912]
 [-522  -41 3915]
 [-518  -41 3913]]","[[-300  -64   27]
 [-291  -69   24]
 [-291  -76   22]
 ...
 [ -68   75   17]
 [ -71   74   15]
 [ -71   75   14]]"
2046,9,Waist,27,3,"[[4099 -145 -114]
 [4097  -40 -196]
 [4084   77 -313]
 ...
 [4428  693 -245]
 [4517  701 -215]
 [4595  716 -195]]","[[-55 109  96]
 [-35  68  90]
 [-10  32  89]
 ...
 [-20  22  63]
 [-21  -7  73]
 [-22 -43  88]]"
2047,2,Neck,18,4,"[[  955  2503  2795]
 [  953  2506  2793]
 [  950  2508  2789]
 ...
 [ 3555 -1419  1000]
 [ 3554 -1422   985]
 [ 3551 -1426   979]]","[[-78  66  19]
 [-80  70  15]
 [-84  71  14]
 ...
 [-79  82  27]
 [-69  82  28]
 [-66  84  31]]"
2048,5,Neck,20,1,"[[ 3486    19 -2236]
 [ 3477    -5 -2230]
 [ 3468   -27 -2231]
 ...
 [ 3274   244 -2448]
 [ 3290   253 -2387]
 [ 3308   266 -2336]]","[[  76  -56  -12]
 [  62  -47  -18]
 [  57  -39  -17]
 ...
 [ 147  439 -114]
 [ 161  436 -116]
 [ 171  424 -117]]"
2049,3,Waist,21,5,"[[ 3496 -1444  -683]
 [ 3580 -1281  -471]
 [ 3657 -1062  -266]
 ...
 [ 3780  -610   546]
 [ 3795  -625   533]
 [ 3815  -649   548]]","[[-332 -131  432]
 [-431 -107  432]
 [-488 -113  433]
 ...
 [-189   82  273]
 [-203   94  268]
 [-224  104  258]]"
2050,8,Neck,120,2,"[[ 3592 -1637   765]
 [ 3595 -1639   770]
 [ 3596 -1632   776]
 ...
 [ 3420 -1414    87]
 [ 3413 -1422    87]
 [ 3410 -1437    98]]","[[   8  113   43]
 [  12  110   44]
 [  12  106   42]
 ...
 [-130  330    1]
 [-145  335   -3]
 [-159  345  -11]]"
2051,12,Waist,14,2,"[[ 3502 -1782  1064]
 [ 3502 -1781  1066]
 [ 3500 -1778  1066]
 ...
 [ 3994   356   578]
 [ 3987   354   581]
 [ 3983   350   592]]","[[ -6  26  -2]
 [ -8  28  -1]
 [ -3  24   1]
 ...
 [-17  29   9]
 [-14  29   4]
 [ -8  32   4]]"
2052,3,Wrist,114,1,"[[ 3380   -84  -103]
 [ 3383   -66   -93]
 [ 3380   -62   -79]
 ...
 [ 2446  2779 -1639]
 [ 2439  2784 -1640]
 [ 2437  2781 -1634]]","[[-319  260 -595]
 [-374  246 -572]
 [-417  232 -542]
 ...
 [  31    6   31]
 [  31    7   32]
 [  29    6   31]]"
2053,10,Neck,18,1,"[[-895 3853 -925]
 [-897 3858 -929]
 [-899 3861 -926]
 ...
 [2960 2420 -580]
 [2998 2444 -562]
 [3029 2468 -550]]","[[ -92   99  -11]
 [ -93  101  -11]
 [ -94  101   -9]
 ...
 [-305   -7  265]
 [-322  -13  267]
 [-339  -31  273]]"
2054,15,Wrist,16,1,"[[ 3727 -1163  -918]
 [ 3713 -1213  -883]
 [ 3699 -1263  -842]
 ...
 [-3166   242 -2604]
 [-3169   243 -2606]
 [-3168   240 -2604]]","[[-170   13  942]
 [-143   -9  932]
 [-118  -32  917]
 ...
 [ -13   26    9]
 [ -11   24    7]
 [ -13   27    7]]"
2055,9,Neck,111,1,"[[ 4193     2   -49]
 [ 4203    29   -74]
 [ 4187    37   -97]
 ...
 [  -91   949 -4197]
 [  -93   948 -4200]
 [  -93   949 -4202]]","[[ 20  78 -79]
 [ 59  81 -74]
 [ 82  89 -68]
 ...
 [-81  81  20]
 [-79  80  19]
 [-84  80  18]]"
2056,5,Waist,108,2,"[[ 3363  1444  -725]
 [ 3675  1285  -710]
 [ 3971  1160  -687]
 ...
 [ 3189  2954 -1980]
 [ 3112  2805 -2070]
 [ 3154  2706 -2022]]","[[ 1642  1111   -66]
 [ 1560  1175   -78]
 [ 1477  1218   -96]
 ...
 [  291   970 -1044]
 [  352  1011  -923]
 [  453  1030  -815]]"
2057,9,Neck,124,2,"[[-923 1464 -666]
 [-916 1405 -695]
 [-924 1354 -731]
 ...
 [2723  705 -433]
 [2803  733 -377]
 [2780  781 -318]]","[[ 374  145  601]
 [ 446  113  592]
 [ 540   89  559]
 ...
 [ 204  421 -179]
 [ 185  375 -136]
 [ 173  340  -87]]"
2058,9,Neck,13,2,"[[4436 -242  677]
 [4418 -418  612]
 [4348 -610  483]
 ...
 [3929 -106  552]
 [3937 -108  552]
 [3936 -107  554]]","[[-1901  -313  -163]
 [-1882  -323  -236]
 [-1887  -305  -310]
 ...
 [  -86    91    26]
 [  -91    88    24]
 [  -87    83    26]]"
2059,1,Neck,122,2,"[[2865 -225   45]
 [2741 -229   33]
 [2619 -237   21]
 ...
 [4624   -7  762]
 [4682  -76  720]
 [4687  -50  607]]","[[  80 -193  108]
 [  63 -191  102]
 [  50 -196   98]
 ...
 [ 121   36  108]
 [ 218   37  110]
 [ 243   38   97]]"
2060,10,Waist,28,1,"[[3804  776 1243]
 [3799  773 1246]
 [3797  769 1246]
 ...
 [3892  371 1081]
 [3881  376 1063]
 [3887  378 1052]]","[[ -12   13   -2]
 [ -15   13    1]
 [ -16   12    1]
 ...
 [-120   59   12]
 [-132   63   21]
 [-143   76   20]]"
2061,2,Wrist,19,6,"[[ 3763   108 -1939]
 [ 3769   104 -1917]
 [ 3763   101 -1900]
 ...
 [ 4841 -1870 -2705]
 [ 4611 -1883 -2604]
 [ 4405 -1873 -2481]]","[[  317  -118    67]
 [  301  -114    62]
 [  296  -110    60]
 ...
 [ 1297    32 -1070]
 [ 1297    62 -1181]
 [ 1298    79 -1294]]"
2062,10,Neck,21,2,"[[4544  459  321]
 [4749  392  357]
 [4975  305  371]
 ...
 [3995   -9   47]
 [3999  -11   47]
 [4004  -12   47]]","[[-227 -233   56]
 [-197 -252   47]
 [-172 -270   33]
 ...
 [ -69   73    9]
 [ -69   69    7]
 [ -70   69    8]]"
2063,10,Waist,40,1,"[[3830  657 1316]
 [3832  651 1316]
 [3830  648 1317]
 ...
 [3946  732  755]
 [3945  733  756]
 [3949  732  755]]","[[ 11  31   2]
 [ 12  28   0]
 [ 12  28   2]
 ...
 [ -8  25   6]
 [-10  26   5]
 [-12  24   1]]"
2064,12,Waist,128,4,"[[ -799 -2582  3044]
 [ -800 -2579  3047]
 [ -799 -2575  3049]
 ...
 [ 3193  1138   778]
 [ 3265  1051   715]
 [ 3298   985   661]]","[[  -4   25   -4]
 [  -5   23   -3]
 [  -4   21   -4]
 ...
 [1047   62  665]
 [1045   72  631]
 [1030   70  589]]"
2065,2,Wrist,18,4,"[[ -342 -4032  -772]
 [ -329 -4027  -771]
 [ -318 -4021  -771]
 ...
 [ 3768  -781 -1172]
 [ 3770  -784 -1171]
 [ 3775  -784 -1170]]","[[ 27  16  31]
 [ 30  14  32]
 [ 29  14  34]
 ...
 [-42  28  32]
 [-46  26  35]
 [-44  26  37]]"
2066,11,Wrist,14,11,"[[ 3762  -375 -1390]
 [ 3760  -402 -1339]
 [ 3780  -420 -1304]
 ...
 [ 3982   -62  -860]
 [ 3984   -48  -856]
 [ 3989   -37  -851]]","[[-140  -72  -99]
 [-146  -69 -108]
 [-135  -69 -119]
 ...
 [ 872   -8   27]
 [ 795   -5   26]
 [ 722   -1   20]]"
2067,4,Neck,17,4,"[[ -119   143  3930]
 [ -122   145  3928]
 [ -119   149  3927]
 ...
 [  959 -3845 -1422]
 [  958 -3844 -1425]
 [  957 -3841 -1423]]","[[-78  81  19]
 [-77  80  21]
 [-78  79  18]
 ...
 [-70  60   4]
 [-67  59   4]
 [-66  57   3]]"
2068,12,Neck,44,2,"[[ 3956  -880  -356]
 [ 3965  -876  -341]
 [ 3974  -876  -320]
 ...
 [  540  1124 -1648]
 [ 1191  1169 -1854]
 [ 2151  1257 -2171]]","[[ 201   10  -31]
 [ 191   12  -27]
 [ 188   14  -24]
 ...
 [ 662 -297  130]
 [ 815 -326  150]
 [1027 -314  200]]"
2069,7,Neck,25,1,"[[-1564  -967 -1339]
 [-1908 -1087 -1225]
 [-2228 -1196 -1091]
 ...
 [ 4126 -1381 -1042]
 [ 3814 -1233  -941]
 [ 3482 -1100  -904]]","[[ -257  -616  -156]
 [ -309  -608  -188]
 [ -364  -592  -216]
 ...
 [-2158  -569  1025]
 [-2114  -489   934]
 [-2094  -425   866]]"
2070,3,Neck,13,9,"[[ 3618  -835    10]
 [ 3614  -836    13]
 [ 3607  -838    21]
 ...
 [ 3443   435 -3467]
 [ 3460   450 -3446]
 [ 3489   463 -3423]]","[[-684  398   81]
 [-666  402   72]
 [-638  399   63]
 ...
 [-211 -120 -137]
 [-206 -118 -143]
 [-195 -117 -147]]"
2071,15,Neck,124,1,"[[ 4056   529  -176]
 [ 4034   531  -167]
 [ 4036   526  -163]
 ...
 [ 3958   924  -886]
 [ 3918   906  -970]
 [ 3899   874 -1025]]","[[-168   34  129]
 [-157   41  122]
 [-152   43  120]
 ...
 [-409  371 -295]
 [-385  405 -310]
 [-354  437 -330]]"
2072,15,Wrist,114,1,"[[ 1847  1845   116]
 [ 1879  1841   133]
 [ 1905  1834   152]
 ...
 [   87  3634 -1845]
 [   87  3631 -1848]
 [   86  3630 -1847]]","[[-523  440  604]
 [-537  430  519]
 [-541  418  435]
 ...
 [  -3   20    4]
 [  -4   17    3]
 [  -3   17    5]]"
2073,12,Wrist,12,4,"[[ 3842  -503 -1056]
 [ 3837  -504 -1055]
 [ 3831  -505 -1047]
 ...
 [ 3876  -620  -953]
 [ 3873  -622  -957]
 [ 3872  -621  -958]]","[[-12 101 -77]
 [-16  99 -72]
 [-19  99 -68]
 ...
 [ 35  32  28]
 [ 38  31  29]
 [ 42  30  33]]"
2074,14,Wrist,40,1,"[[3918 -768 -221]
 [3917 -764 -216]
 [3908 -759 -213]
 ...
 [4348 -783 -108]
 [4338 -776  -91]
 [4325 -764  -81]]","[[ 15  42  17]
 [ 11  41  18]
 [  8  40  17]
 ...
 [591  -9 -22]
 [618  -8 -29]
 [648  -4 -35]]"
2075,9,Neck,17,6,"[[ -417   -78  3922]
 [ -447   -81  3911]
 [ -467   -85  3902]
 ...
 [  -96  -514 -4300]
 [  -95  -514 -4300]
 [  -95  -515 -4294]]","[[ 15 -74  71]
 [ -1 -70  75]
 [-15 -67  76]
 ...
 [-79  81  13]
 [-75  82  15]
 [-74  81  18]]"
2076,13,Neck,27,3,"[[3969 -331  239]
 [3967 -333  241]
 [3966 -334  247]
 ...
 [3982 -184  180]
 [3982 -182  185]
 [3985 -177  183]]","[[-57  59  58]
 [-58  56  55]
 [-62  55  56]
 ...
 [-72  71  13]
 [-70  72  13]
 [-71  69  12]]"
2077,12,Waist,26,4,"[[3622 -681  352]
 [3622 -627  357]
 [3627 -554  356]
 ...
 [4409 -298   55]
 [4369 -329 -102]
 [4330 -337 -198]]","[[-42 -79 271]
 [-72 -48 276]
 [-90 -20 283]
 ...
 [133 405  16]
 [ 43 405  -8]
 [ -6 406 -41]]"
2078,5,Waist,18,3,"[[-1451 -2193  3092]
 [-1450 -2196  3088]
 [-1450 -2202  3087]
 ...
 [ 2479   528   -68]
 [ 2469   283   -92]
 [ 2467    11  -165]]","[[  13    0   10]
 [  17    1   13]
 [  19   -1   17]
 ...
 [2555 -995  253]
 [2788 -836  232]
 [2955 -649  189]]"
2079,1,Wrist,26,2,"[[3403 1137 -401]
 [3402 1136 -396]
 [3400 1138 -391]
 ...
 [3427 1061 -471]
 [3432 1039 -476]
 [3447 1014 -483]]","[[681 427 103]
 [684 415  70]
 [684 405  39]
 ...
 [931 125 776]
 [882 104 767]
 [833  85 756]]"
2080,14,Waist,30,2,"[[ 4347   850   -54]
 [ 4511   915   -17]
 [ 4684   976    20]
 ...
 [ 6224   530 -2318]
 [ 6386   227 -2161]
 [ 6500   -84 -2048]]","[[  4 346 442]
 [ 49 389 439]
 [ 78 427 436]
 ...
 [955 744 -89]
 [927 725 -60]
 [843 675 -36]]"
2081,1,Wrist,29,1,"[[ 3614  1498 -1031]
 [ 3610  1498 -1033]
 [ 3613  1495 -1030]
 ...
 [ 3603  1026 -1047]
 [ 3634  1049 -1065]
 [ 3666  1074 -1083]]","[[  62   23   26]
 [  58   23   30]
 [  60   26   30]
 ...
 [-503 -240   82]
 [-496 -244   60]
 [-490 -246   38]]"
2082,5,Wrist,13,7,"[[ 3885  -996   413]
 [ 3913 -1022   394]
 [ 3937 -1042   386]
 ...
 [ 3647 -1600   649]
 [ 3641 -1600   643]
 [ 3633 -1604   643]]","[[851 165 616]
 [813 152 601]
 [780 149 586]
 ...
 [ 25  22  32]
 [ 23  25  31]
 [ 23  22  32]]"
2083,15,Wrist,11,3,"[[ 3893  -490  -998]
 [ 3896  -488  -996]
 [ 3898  -488  -997]
 ...
 [ 3782  -809 -1047]
 [ 3779  -809 -1051]
 [ 3782  -808 -1055]]","[[-21  25  -5]
 [-20  26  -2]
 [-18  24  -1]
 ...
 [ -8 -11  15]
 [ -7 -16  16]
 [ -6 -17  18]]"
2084,14,Wrist,38,1,"[[3952 -635 -292]
 [3953 -634 -293]
 [3954 -637 -292]
 ...
 [4010 -570 -206]
 [4011 -573 -201]
 [4010 -575 -202]]","[[-20  34  17]
 [-17  29  17]
 [-14  31  19]
 ...
 [-38  26  19]
 [-41  25  19]
 [-45  27  22]]"
2085,8,Waist,14,10,"[[ 2428 -1425  2981]
 [ 2427 -1428  2979]
 [ 2428 -1430  2982]
 ...
 [ 4009    75   868]
 [ 4011    78   870]
 [ 4011    80   867]]","[[-9 20 11]
 [-6 18 11]
 [-9 19 10]
 ...
 [12 12 15]
 [ 9  8 15]
 [10  8 17]]"
2086,6,Wrist,108,1,"[[3471 2260   75]
 [3589 2368  119]
 [3640 2438  119]
 ...
 [4167 1063   55]
 [4164 1108   12]
 [4162 1151  -32]]","[[  533  -468   201]
 [  398  -437   157]
 [  285  -410   117]
 ...
 [  436 -1562  1975]
 [  476 -1538  1951]
 [  506 -1511  1926]]"
2087,11,Wrist,2,2,"[[3890  319 -911]
 [3887  318 -914]
 [3883  321 -911]
 ...
 [3908  223 -831]
 [3912  227 -829]
 [3918  235 -827]]","[[-71  21   4]
 [-66  27   3]
 [-63  25   4]
 ...
 [-40  31   7]
 [-39  28   5]
 [-41  28   5]]"
2088,10,Neck,18,5,"[[-3658  1845 -1009]
 [-3651  1846 -1009]
 [-3648  1839 -1015]
 ...
 [ 1099  3584 -1772]
 [ 1101  3591 -1762]
 [ 1096  3592 -1753]]","[[-106   53   42]
 [-107   52   45]
 [-104   50   46]
 ...
 [-197 -139   24]
 [-192 -147   23]
 [-191 -148   24]]"
2089,15,Wrist,128,1,"[[  -24    17 -4123]
 [  -32    13 -4115]
 [  -37    11 -4107]
 ...
 [ 3942  2038  -332]
 [ 4023  2085  -320]
 [ 4064  2118  -316]]","[[ -33   31   -2]
 [ -30   32   -2]
 [ -28   33    0]
 ...
 [ 194 -495 -173]
 [ 195 -524 -165]
 [ 197 -549 -162]]"
2090,3,Neck,113,1,"[[ 3621   230  -162]
 [ 3618   212  -172]
 [ 3651   217  -184]
 ...
 [ -566 -1230  3706]
 [ -575 -1228  3710]
 [ -576 -1228  3716]]","[[-245  163   33]
 [-241  157   41]
 [-232  144   38]
 ...
 [ -56   -2   35]
 [ -62   -1   33]
 [ -59   -3   32]]"
2091,1,Waist,19,3,"[[ 3877 -1139   346]
 [ 3874 -1135   346]
 [ 3878 -1133   352]
 ...
 [ 3874  -827   362]
 [ 3879  -842   351]
 [ 3884  -822   389]]","[[   4    9    3]
 [   7   11    3]
 [   4   10    9]
 ...
 [-464  389   72]
 [-497  390   51]
 [-538  385   38]]"
2092,11,Neck,18,2,"[[ 1125 -3959   433]
 [ 1126 -3963   439]
 [ 1124 -3971   433]
 ...
 [ 3762  -231 -1342]
 [ 3778  -237 -1312]
 [ 3789  -240 -1279]]","[[-67  75  21]
 [-67  75  19]
 [-64  73  19]
 ...
 [  6  94  -6]
 [ -3  88 -11]
 [-12  85 -14]]"
2093,3,Wrist,7,4,"[[3711 1537 -452]
 [3715 1532 -453]
 [3707 1531 -450]
 ...
 [3694 1559 -464]
 [3693 1562 -462]
 [3692 1561 -460]]","[[21 16 26]
 [26 16 25]
 [30 18 25]
 ...
 [41 27 48]
 [44 28 47]
 [44 29 53]]"
2094,1,Waist,19,5,"[[4049  -47  287]
 [4047  -48  287]
 [4043  -46  285]
 ...
 [3547  261 1209]
 [3600  252 1279]
 [3663  280 1374]]","[[ 13  13   7]
 [ 18  11   7]
 [ 19  10   6]
 ...
 [ 31 424 -50]
 [ 33 418 -45]
 [ 57 401 -43]]"
2095,15,Neck,103,2,"[[ 3727  -917 -1359]
 [ 3731  -939 -1367]
 [ 3750  -974 -1363]
 ...
 [ 1794 -1463 -3610]
 [ 1789 -1461 -3610]
 [ 1785 -1461 -3610]]","[[-201   61   33]
 [-208   80   29]
 [-214   84   27]
 ...
 [ -86   82   21]
 [ -81   82   21]
 [ -81   85   21]]"
2096,3,Neck,116,1,"[[3952 -570 -216]
 [3951 -571 -212]
 [3951 -571 -211]
 ...
 [3653  125 -137]
 [3706  243 -135]
 [3744  408 -120]]","[[-153  101    6]
 [-153  100    4]
 [-152   99    4]
 ...
 [-361 -344  -27]
 [-324 -335  -46]
 [-298 -335  -52]]"
2097,2,Wrist,17,6,"[[ -594  2668 -3040]
 [ -590  2666 -3040]
 [ -588  2668 -3041]
 ...
 [ 3024 -1958 -1879]
 [ 3025 -1960 -1877]
 [ 3030 -1958 -1878]]","[[44 13 24]
 [43 13 20]
 [45 12 21]
 ...
 [38 -3 33]
 [37 -4 36]
 [36 -3 38]]"
2098,5,Waist,17,2,"[[  762  3600 -1829]
 [  762  3598 -1827]
 [  767  3598 -1823]
 ...
 [-1843 -1752  3185]
 [-1843 -1753  3182]
 [-1846 -1752  3183]]","[[ -3  22   9]
 [ -4  20   6]
 [ -4  22   7]
 ...
 [-33  47  -3]
 [-35  47  -1]
 [-35  50  -5]]"
